pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,facing-9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,copying-9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1014,visible,337.31199999999995,149.02700000000002,2.125,282,1.0,0.96,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1015,visible,336.004,147.352,2.125,322,1.0,0.96,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1016,visible,335.89300000000003,145.23,2.125,357,1.0,0.96,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1017,visible,337.17199999999997,143.533,2.125,37,1.0,0.96,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1018,visible,339.19300000000004,142.876,2.125,72,1.0,0.97,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1019,visible,341.163,143.672,2.125,112,1.0,0.97,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1020,visible,342.161,145.548,2.125,152,1.0,0.97,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1021,visible,341.902,147.657,2.125,187,1.0,0.97,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1022,visible,340.348,149.106,2.125,227,1.0,0.97,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1023,visible,338.244,149.40200000000002,2.125,262,1.0,0.97,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1024,visible,336.44199999999995,148.276,2.125,302,1.0,0.97,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1025,visible,335.785,146.255,2.125,342,1.0,0.97,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1026,visible,336.406,144.22299999999998,2.125,17,0.98,0.97,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1027,visible,338.18800000000005,143.066,2.125,57,0.95,0.97,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1028,visible,340.31199999999995,143.14,2.125,92,0.93,0.97,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1029,visible,341.89099999999996,144.562,2.125,132,0.92,0.97,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1030,visible,342.18699999999995,146.666,2.125,172,0.92,0.97,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1031,visible,341.222,148.559,2.125,207,0.93,0.97,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1032,visible,339.8,150.138,2.125,222,0.95,0.97,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1033,visible,338.37800000000004,151.717,2.125,222,0.96,0.97,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1034,visible,336.95599999999996,153.296,2.125,222,0.96,0.97,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1035,visible,335.534,154.875,2.125,222,0.96,0.97,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1036,visible,332.865,161.481,7.125,202,0.97,0.97,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1037,visible,330.19599999999997,168.08700000000002,7.125,202,1.0,0.97,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1038,visible,327.527,174.69299999999998,7.125,202,1.0,0.97,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1039,visible,324.858,181.299,7.125,202,1.0,0.97,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1040,visible,324.062,183.269,2.125,202,1.0,0.97,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1041,visible,323.26599999999996,185.239,2.125,202,1.0,0.98,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1042,visible,322.47,187.209,2.125,202,1.0,0.98,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1043,visible,320.399,187.687,2.125,257,1.0,0.98,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1044,visible,318.328,188.165,2.125,257,1.0,0.98,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1045,visible,316.435,187.2,2.125,297,1.0,0.98,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1046,visible,315.437,185.324,2.125,332,1.0,0.98,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1047,visible,315.879,183.245,2.125,12,1.0,0.98,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1048,visible,317.433,181.796,2.125,47,1.0,0.98,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1049,visible,319.555,181.685,2.125,87,1.0,0.98,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1050,visible,321.357,182.81099999999998,2.125,122,1.0,0.98,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1051,visible,322.014,184.832,2.125,162,1.0,0.98,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1052,visible,321.218,186.80200000000002,2.125,202,1.0,0.98,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1053,visible,319.436,187.959,2.125,237,1.0,0.98,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1054,visible,317.327,187.7,2.125,277,1.0,0.98,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1055,visible,315.878,186.146,2.125,317,1.0,0.98,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1056,visible,315.582,184.042,2.125,352,1.0,0.98,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1057,visible,316.70799999999997,182.24,2.125,32,1.0,0.98,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1058,visible,318.72900000000004,181.583,2.125,72,1.0,0.98,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1059,visible,320.76099999999997,182.204,2.125,107,1.0,0.98,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1060,visible,321.918,183.986,2.125,147,1.0,0.98,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1061,visible,321.844,186.11,2.125,182,1.0,0.98,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1062,visible,320.422,187.68900000000002,2.125,222,1.0,0.98,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1063,visible,318.351,188.167,2.125,257,1.0,0.98,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1064,visible,316.45799999999997,187.202,2.125,297,1.0,0.99,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1065,visible,315.46,185.326,2.125,332,1.0,0.99,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1066,visible,315.902,183.247,2.125,12,1.0,0.99,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1067,visible,317.45599999999996,181.798,2.125,47,1.0,0.99,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1068,visible,319.578,181.687,2.125,87,1.0,0.99,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1069,visible,321.38,182.813,2.125,122,1.0,0.99,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1070,visible,322.03700000000003,184.834,2.125,162,1.0,0.99,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1071,visible,321.416,186.86599999999999,2.125,197,1.0,0.99,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1072,visible,319.634,188.023,2.125,237,1.0,0.99,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1073,visible,317.525,187.764,2.125,277,1.0,0.99,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1074,visible,315.94599999999997,186.342,2.125,312,1.0,0.99,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1075,visible,315.65,184.238,2.125,352,1.0,0.99,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1076,visible,316.615,182.345,2.125,27,1.0,0.99,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1077,visible,318.57099999999997,181.515,2.125,67,1.0,0.99,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1078,visible,320.603,182.136,2.125,107,0.98,0.99,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1079,visible,321.911,183.81099999999998,2.125,142,0.96,0.99,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1080,visible,321.837,185.935,2.125,182,0.97,0.99,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1081,visible,320.558,187.632,2.125,217,0.99,0.99,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1082,visible,318.487,188.11,2.125,257,1.0,0.99,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1083,visible,316.517,187.31400000000002,2.125,292,1.0,0.99,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1084,visible,314.547,186.518,2.125,292,1.0,0.99,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1085,visible,312.591,187.34799999999998,2.125,247,1.0,0.99,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1086,visible,306.032,190.132,7.125,247,1.0,0.99,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1087,visible,299.473,192.916,7.125,247,1.0,1.0,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1088,visible,292.914,195.7,7.125,247,1.0,1.0,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1089,visible,290.95799999999997,196.53,2.125,247,1.0,1.0,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1090,visible,289.176,197.687,2.125,237,1.0,1.0,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1091,visible,288.555,199.71900000000002,2.125,197,1.0,1.0,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1092,visible,289.385,201.675,2.125,157,1.0,1.0,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1093,visible,291.187,202.801,2.125,122,1.0,1.0,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1094,visible,293.291,202.505,2.125,82,1.0,1.0,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1095,visible,294.845,201.05599999999998,2.125,47,1.0,1.0,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1096,visible,295.10400000000004,198.947,2.125,7,1.0,1.0,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1097,visible,294.106,197.071,2.125,332,1.0,1.0,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1098,visible,292.13599999999997,196.275,2.125,292,1.0,1.0,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1099,visible,290.065,196.753,2.125,257,1.0,1.0,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1100,visible,288.786,198.45,2.125,217,1.0,1.0,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1101,visible,288.897,200.572,2.125,177,1.0,1.0,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1102,visible,290.205,202.247,2.125,142,1.0,1.0,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1103,visible,292.284,202.68900000000002,2.125,102,1.0,1.0,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1104,visible,294.16,201.69099999999997,2.125,62,1.0,1.0,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1105,visible,295.125,199.798,2.125,27,1.0,1.0,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1106,visible,294.647,197.727,2.125,347,1.0,1.0,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1107,visible,293.068,196.305,2.125,312,0.99,1.0,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1108,visible,290.944,196.231,2.125,272,0.98,1.0,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
